region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,region_2,region_3,ed_2,ed_3,ed_4,ed_5
1,0.724807075097489,-0.29348652634106054,0,0.8831054678652549,-0.03884461014354475,1,0.8602929735905398,0,1,-0.9274779407002801,2,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.1956459479732786,0.02517419715629097,1,0.26118391616465375,2.1636592706104127,4,0.24941837095656547,0,1,2.5566615810889015,3,0.0,0.0,0.0,0.0,1.0,0.0
3,-0.7272427716145548,-0.13415616459238477,0,-1.0904421768459218,1.7323943281545813,4,0.6967371243946323,0,1,-0.9274779407002801,1,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.4766878537885129,-0.3731517072153984,1,0.052428971012513044,-0.9183926473554176,1,-1.2823395047886441,0,1,1.8598336767310653,0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.3805715219997023,1.7778081763917242,0,0.9338611998952703,0.6430634532346576,3,1.1947305287927195,0,1,-0.9274779407002801,3,0.0,1.0,0.0,1.0,0.0,0.0
2,0.3032442163746376,0.34383492065364246,1,0.16203405618300437,-0.65491498941978,1,0.4991195401084592,0,1,0.4661778680153925,0,1.0,0.0,0.0,0.0,0.0,0.0
3,0.7716473927333615,0.02517419715629097,1,0.7735003826947636,-0.8243555896025426,3,0.1491431143563454,0,1,-0.2306500363424438,2,0.0,1.0,0.0,1.0,0.0,0.0
1,0.959008663276851,-0.29348652634106054,1,0.052428971012513044,0.07765178775218762,4,0.3401283743845133,0,0,-0.2306500363424438,3,0.0,0.0,0.0,0.0,1.0,0.0
2,-0.5867218187069376,0.42350010152798034,0,0.9822553278469047,1.49377116737348,3,1.0421268681152709,0,1,-0.9274779407002801,1,1.0,0.0,0.0,1.0,0.0,0.0
2,1.240050569092085,0.9811563676483455,1,-1.0904421768459218,-0.06348459971722875,4,-0.6226472950608853,0,0,-0.2306500363424438,3,1.0,0.0,0.0,0.0,1.0,0.0
2,-1.1488056303374061,-1.8071249629534802,0,-2.2333133247043566,-1.1303708482261439,2,-1.942031714516403,0,0,-0.9274779407002801,0,1.0,0.0,1.0,0.0,0.0,0.0
2,1.1932102514562128,0.8218260058996697,1,1.072772058200831,-1.2513118026501158,1,-1.942031714516403,0,0,-0.2306500363424438,2,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.16515895998408617,-1.1698035159587772,1,-0.7911705013398548,0.6851309386008474,4,-1.2823395047886441,0,1,0.4661778680153925,3,0.0,0.0,0.0,0.0,1.0,0.0
2,0.6311264398257442,1.5388126337687107,1,1.269637889377828,-1.1303708482261439,1,0.1491431143563454,0,0,-0.2306500363424438,2,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.44620086579932045,0.10483937803062884,0,1.072772058200831,-0.03884461014354475,5,-0.41027383877119367,0,1,-0.9274779407002801,1,0.0,0.0,0.0,0.0,0.0,1.0
2,0.35008453401051,0.10483937803062884,1,-0.7911705013398548,0.05519244760933076,4,0.8602929735905398,0,1,1.1630057723732288,3,1.0,0.0,0.0,0.0,1.0,0.0
2,1.3805715219997023,2.4151296233864272,0,1.7719418998893304,-1.7979406845672903,2,-1.942031714516403,1,0,-0.9274779407002801,2,1.0,0.0,1.0,0.0,0.0,0.0
2,-1.4298475361526404,-0.6918124307127499,0,0.26118391616465375,1.0841976863130134,4,-0.23675209035227007,0,1,-0.9274779407002801,0,1.0,0.0,0.0,0.0,1.0,0.0
3,1.474252157271447,0.42350010152798034,1,-0.07009908965760403,0.7652998846384409,1,1.0826323291032478,0,0,1.1630057723732288,2,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.25883959525583095,1.2201519102713592,1,0.71403927643477,-1.2513118026501158,1,-1.2823395047886441,0,0,1.1630057723732288,0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.9146040421580443,-0.4528168880897363,0,0.5120614637190862,0.12141197220512995,4,-0.41027383877119367,0,0,-0.9274779407002801,0,1.0,0.0,0.0,0.0,1.0,0.0
2,-1.1488056303374061,-1.249468696833115,0,-0.07009908965760403,-1.1894010074625736,2,-0.41027383877119367,0,0,-0.9274779407002801,0,1.0,0.0,1.0,0.0,0.0,0.0
3,-1.383007218516768,-0.6918124307127499,0,0.4349679667007114,-0.8705032057880006,3,-1.942031714516403,0,0,-0.9274779407002801,2,0.0,1.0,0.0,1.0,0.0,0.0
3,-1.0551249950656614,-0.4528168880897363,0,0.35170064651858,-0.65491498941978,2,-1.942031714516403,0,0,-0.9274779407002801,0,0.0,1.0,1.0,0.0,0.0,0.0
1,-0.6804024539786824,-0.21382134546672266,1,-0.07009908965760403,-0.9183926473554176,2,-1.2823395047886441,0,0,1.1630057723732288,2,0.0,0.0,1.0,0.0,0.0,0.0
3,0.02220231055940335,0.02517419715629097,0,-0.369370765163671,-0.65491498941978,1,-0.41027383877119367,0,1,-0.9274779407002801,0,0.0,1.0,0.0,0.0,0.0,0.0
3,-0.02463800707646903,-0.6918124307127499,0,0.16203405618300437,0.40885734441845684,5,-0.41027383877119367,0,1,-0.9274779407002801,3,0.0,1.0,0.0,0.0,0.0,1.0
1,1.240050569092085,0.7421608250253319,0,0.26118391616465375,-0.2508228110142717,4,0.9091105806843239,0,0,-0.2306500363424438,1,0.0,0.0,0.0,0.0,1.0,0.0
2,1.5679327925431918,0.42350010152798034,1,0.26118391616465375,1.387332308985502,2,1.1214840369740156,0,0,1.1630057723732288,2,1.0,0.0,1.0,0.0,0.0,0.0
2,0.06904262819527573,-0.13415616459238477,1,0.583833792359188,-0.8705032057880006,2,-1.942031714516403,0,0,1.8598336767310653,1,1.0,0.0,1.0,0.0,0.0,0.0
1,-1.1956459479732786,-1.1698035159587772,1,-1.0904421768459218,-1.5344630266316528,3,-0.8964443000800287,0,1,-0.2306500363424438,3,0.0,0.0,0.0,1.0,0.0,0.0
3,0.16272326346702048,-1.4087990585817909,1,-1.0904421768459218,-0.8705032057880006,2,-0.41027383877119367,0,0,1.1630057723732288,0,0.0,1.0,1.0,0.0,0.0,0.0
1,0.25640389873876523,-0.29348652634106054,1,0.052428971012513044,-0.43685083159965427,2,0.24941837095656547,0,1,0.4661778680153925,0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.1932102514562128,0.8218260058996697,0,0.9822553278469047,0.5544982435103377,1,0.8602929735905398,0,0,-0.9274779407002801,2,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.8677637245221719,-0.5324820689640741,0,-0.5590373554992468,0.4756580092082966,3,0.1491431143563454,0,1,-0.9274779407002801,2,0.0,1.0,0.0,1.0,0.0,0.0
3,0.7716473927333615,1.7778081763917242,0,1.7267049402176224,-0.2508228110142717,3,0.0370449146668734,0,0,-0.9274779407002801,3,0.0,1.0,0.0,1.0,0.0,0.0
2,-0.39936054816344807,-0.5324820689640741,0,0.4349679667007114,0.07765178775218762,1,-0.6226472950608853,0,1,-0.9274779407002801,3,1.0,0.0,0.0,0.0,0.0,0.0
2,1.240050569092085,1.3794822720200348,1,1.5508171758205342,0.4258900778951354,1,0.9555458719422522,0,0,-0.2306500363424438,2,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.5867218187069376,-1.1698035159587772,1,-1.0904421768459218,-0.03884461014354475,5,-1.2823395047886441,0,1,-0.2306500363424438,0,0.0,0.0,0.0,0.0,0.0,1.0
1,-1.2424862656091509,-0.054490983718046906,0,0.4349679667007114,-0.3717637654382429,4,-0.6226472950608853,0,0,-0.9274779407002801,0,0.0,0.0,0.0,0.0,1.0,0.0
2,0.5842861221898719,0.02517419715629097,0,0.9822553278469047,-0.5054577879279696,4,-0.23675209035227007,0,0,-0.9274779407002801,2,1.0,0.0,0.0,0.0,1.0,0.0
2,-0.7272427716145548,-0.29348652634106054,0,0.8831054678652549,1.8912162923837856,4,0.5696506672336368,0,0,-0.9274779407002801,3,1.0,0.0,0.0,0.0,1.0,0.0
1,0.3032442163746376,-0.6918124307127499,0,-1.0904421768459218,0.3015608181428028,2,-0.23675209035227007,0,0,-0.2306500363424438,1,0.0,0.0,1.0,0.0,0.0,0.0
1,-1.0551249950656614,0.9811563676483455,0,0.4349679667007114,1.043261246205334,4,1.0826323291032478,0,0,-0.9274779407002801,2,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5374458045539995,2.1761340807634135,1,0.7735003826947636,1.8423011296454013,3,1.568802790412083,0,1,1.1630057723732288,3,0.0,0.0,0.0,1.0,0.0,0.0
2,-1.2424862656091509,-1.4087990585817909,1,-0.7911705013398548,-0.8705032057880006,4,-1.2823395047886441,0,1,0.4661778680153925,0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.8184877103692338,-0.5324820689640741,0,0.6509723220246469,0.1427388539135984,3,-0.23675209035227007,0,1,-0.9274779407002801,2,0.0,0.0,0.0,1.0,0.0,0.0
3,-1.5235281714243851,1.7778081763917242,0,-0.7911705013398548,-2.130859839861988,2,-0.09004154249412198,1,0,-0.9274779407002801,0,0.0,1.0,1.0,0.0,0.0,0.0
1,-0.7272427716145548,-0.5324820689640741,0,-2.2333133247043566,0.49182280859401784,4,0.0370449146668734,0,0,-0.9274779407002801,3,0.0,0.0,0.0,0.0,1.0,0.0
2,-0.9146040421580443,-0.6918124307127499,0,-1.5122419130221056,-0.6952015347160656,3,0.0370449146668734,0,0,1.1630057723732288,2,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.1488056303374061,-1.4087990585817909,1,-2.2333133247043566,-0.65491498941978,2,-0.6226472950608853,0,1,1.1630057723732288,3,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.4930411834351928,-1.0901383350844394,1,-0.20900994796316458,-0.30985297025070074,4,-0.41027383877119367,0,1,1.1630057723732288,2,0.0,0.0,0.0,0.0,1.0,0.0
3,0.35008453401051,-0.4528168880897363,1,-0.369370765163671,0.8885928686357452,1,0.9091105806843239,0,1,0.4661778680153925,1,0.0,1.0,0.0,0.0,0.0,0.0
3,1.4274118396355748,0.6624956441509939,1,-1.0904421768459218,2.321215479531162,5,1.1214840369740156,0,0,-0.2306500363424438,1,0.0,1.0,0.0,0.0,0.0,1.0
2,-0.3525202305275757,-1.7274597820791422,1,-1.5122419130221056,-1.3163988688115271,3,-1.942031714516403,0,0,0.4661778680153925,3,1.0,0.0,0.0,1.0,0.0,0.0
3,0.39692485164638236,-0.054490983718046906,0,0.9822553278469047,-0.03884461014354475,3,0.0370449146668734,0,0,-0.9274779407002801,0,0.0,1.0,0.0,1.0,0.0,0.0
2,-0.7740830892504271,-1.249468696833115,0,-1.0904421768459218,-0.11424815257343249,3,-1.942031714516403,0,0,-0.2306500363424438,2,1.0,0.0,0.0,1.0,0.0,0.0
3,-0.63356213634281,-0.21382134546672266,0,-0.5590373554992468,0.05519244760933076,2,0.8088353240841039,0,1,-0.9274779407002801,3,0.0,1.0,1.0,0.0,0.0,0.0
2,-1.6172088066961299,-1.4087990585817909,0,-0.7911705013398548,-1.1894010074625736,1,-0.6226472950608853,0,0,-0.9274779407002801,0,1.0,0.0,0.0,0.0,0.0,0.0
3,-1.4298475361526404,-0.21382134546672266,0,-2.2333133247043566,-1.0739651358228983,1,-1.942031714516403,0,1,-0.2306500363424438,2,0.0,1.0,0.0,0.0,0.0,0.0
1,1.708453745450809,0.8218260058996697,1,0.9822553278469047,0.2246330477920923,1,1.1214840369740156,0,0,0.4661778680153925,2,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.3525202305275757,0.6624956441509939,1,-0.07009908965760403,-0.9183926473554176,1,-0.6226472950608853,0,0,-0.2306500363424438,0,0.0,1.0,0.0,0.0,0.0,0.0
3,1.474252157271447,2.8134555277581166,0,1.9542042870835887,-0.08861254145670593,1,1.70181907784303,1,1,-0.9274779407002801,0,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.5235281714243851,-0.8511427924614257,1,-0.5590373554992468,-1.019960407279811,4,-0.41027383877119367,0,0,1.8598336767310653,3,0.0,0.0,0.0,0.0,1.0,0.0
3,-1.3361669008808956,-1.1698035159587772,0,-0.369370765163671,-0.65491498941978,3,-0.41027383877119367,0,0,1.8598336767310653,3,0.0,1.0,0.0,1.0,0.0,0.0
1,-1.4766878537885129,-1.5681294203304665,1,-1.5122419130221056,-1.0739651358228983,2,-0.8964443000800287,0,1,0.4661778680153925,2,0.0,0.0,1.0,0.0,0.0,0.0
2,0.6311264398257442,1.5388126337687107,1,1.269637889377828,-1.1303708482261439,1,0.1491431143563454,0,0,-0.2306500363424438,2,1.0,0.0,0.0,0.0,0.0,0.0
3,1.708453745450809,1.857473357266062,1,1.435110688117021,0.3740902492839033,1,1.6152380816700111,1,1,1.1630057723732288,2,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.5867218187069376,-1.7274597820791422,0,-1.5122419130221056,-1.5344630266316528,3,-1.942031714516403,0,1,-0.9274779407002801,1,0.0,0.0,0.0,1.0,0.0,0.0
2,-1.0551249950656614,-0.6918124307127499,1,0.16203405618300437,-1.2513118026501158,4,-1.942031714516403,0,1,-0.2306500363424438,1,1.0,0.0,0.0,0.0,1.0,0.0
3,0.16272326346702048,-0.6121472498384121,0,-1.0904421768459218,0.0323284129672659,3,-0.23675209035227007,0,0,-0.9274779407002801,0,0.0,1.0,0.0,1.0,0.0,0.0
2,1.0058489809127233,1.6981429955173863,0,0.8831054678652549,0.18434650249580717,1,1.2293428769613957,0,0,-0.9274779407002801,2,1.0,0.0,0.0,0.0,0.0,0.0
1,0.6779667574616166,0.10483937803062884,0,-0.20900994796316458,-0.8243555896025426,3,-0.41027383877119367,0,0,-0.9274779407002801,2,0.0,0.0,0.0,1.0,0.0,0.0
3,0.5842861221898719,-0.5324820689640741,0,0.26118391616465375,-0.9681605786685787,2,-0.09004154249412198,0,0,-0.9274779407002801,2,0.0,1.0,1.0,0.0,0.0,0.0
1,1.3805715219997023,2.2557992616377516,1,0.16203405618300437,0.979268548021638,2,1.568802790412083,1,1,-0.2306500363424438,3,0.0,0.0,1.0,0.0,0.0,0.0
1,1.708453745450809,0.9811563676483455,1,-0.20900994796316458,2.366005526750595,1,1.3857157888208873,0,0,-0.2306500363424438,2,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.21199927761995854,-0.7714776115870878,1,0.5120614637190862,-0.43685083159965427,3,0.1491431143563454,0,1,0.4661778680153925,3,0.0,0.0,0.0,1.0,0.0,0.0
3,-0.4930411834351928,-0.9308079733357635,0,-2.2333133247043566,-1.1894010074625736,1,-0.41027383877119367,0,1,-0.9274779407002801,2,0.0,1.0,0.0,0.0,0.0,0.0
2,0.959008663276851,0.18450455890496673,0,1.115238613705863,0.6287252261976017,2,0.9091105806843239,0,0,-0.9274779407002801,2,1.0,0.0,1.0,0.0,0.0,0.0
3,0.7716473927333615,1.7778081763917242,0,1.7267049402176224,-0.2508228110142717,3,0.0370449146668734,0,0,-0.9274779407002801,3,0.0,1.0,0.0,1.0,0.0,0.0
1,-1.1956459479732786,-0.8511427924614257,0,-2.2333133247043566,-0.6158682288743026,4,0.0370449146668734,0,1,-0.2306500363424438,1,0.0,0.0,0.0,0.0,1.0,0.0
3,1.099529616184468,-1.249468696833115,1,-0.7911705013398548,-0.30985297025070074,4,-1.2823395047886441,0,1,0.4661778680153925,1,0.0,1.0,0.0,0.0,1.0,0.0
1,1.5679327925431918,0.02517419715629097,1,1.072772058200831,-1.2513118026501158,3,-1.942031714516403,0,1,-0.2306500363424438,0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.5842861221898719,0.5828304632766561,0,0.8297457641382833,-0.3717637654382429,2,-0.23675209035227007,0,1,-0.9274779407002801,3,0.0,1.0,1.0,0.0,0.0,0.0
1,0.6311264398257442,0.9811563676483455,0,1.115238613705863,-0.6952015347160656,2,-0.23675209035227007,0,0,-0.9274779407002801,1,0.0,0.0,1.0,0.0,0.0,0.0
3,1.708453745450809,1.9371385381404,0,1.1953001188709476,0.3015608181428028,2,1.5199851833182987,1,1,-0.9274779407002801,2,0.0,1.0,1.0,0.0,0.0,0.0
2,0.5842861221898719,-0.5324820689640741,0,0.35170064651858,-0.06348459971722875,1,0.754435679408137,0,0,0.4661778680153925,2,1.0,0.0,0.0,0.0,0.0,0.0
2,1.1932102514562128,0.8218260058996697,1,1.072772058200831,-1.2513118026501158,1,-1.942031714516403,0,0,-0.2306500363424438,2,1.0,0.0,0.0,0.0,0.0,0.0
2,-1.383007218516768,0.02517419715629097,1,0.7735003826947636,-0.7368091832982738,2,-0.8964443000800287,0,1,-0.2306500363424438,3,1.0,0.0,1.0,0.0,0.0,0.0
1,0.44376516928225473,1.9371385381404,0,1.7033267395291554,1.262419772003175,2,0.5696506672336368,0,1,-0.9274779407002801,1,0.0,0.0,1.0,0.0,0.0,0.0
3,1.6147731101790643,-0.4528168880897363,0,0.052428971012513044,-0.06348459971722875,1,0.6967371243946323,0,1,-0.9274779407002801,1,0.0,1.0,0.0,0.0,0.0,0.0
2,0.39692485164638236,-0.21382134546672266,0,0.71403927643477,0.5077842717736293,2,0.754435679408137,0,0,-0.9274779407002801,3,1.0,0.0,1.0,0.0,0.0,0.0
2,0.6779667574616166,-1.0104731542101013,1,0.26118391616465375,0.009044831423872315,4,-1.942031714516403,0,1,1.1630057723732288,3,1.0,0.0,0.0,0.0,1.0,0.0
3,-0.63356213634281,1.2201519102713592,1,-0.07009908965760403,2.0275733160429383,1,1.4685275338118629,0,1,-0.2306500363424438,2,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.02463800707646903,1.9371385381404,1,1.7267049402176224,-1.6163572205101466,3,0.4991195401084592,1,1,-0.2306500363424438,2,0.0,0.0,0.0,1.0,0.0,0.0
3,1.1463699338203404,1.1404867293970211,0,0.8831054678652549,-0.03884461014354475,4,0.42294011937548887,0,0,-0.9274779407002801,3,0.0,1.0,0.0,0.0,1.0,0.0
2,-1.3361669008808956,-0.6918124307127499,0,-0.5590373554992468,-0.7368091832982738,4,-0.41027383877119367,0,1,0.4661778680153925,0,1.0,0.0,0.0,0.0,1.0,0.0
2,-0.4930411834351928,1.6184778146430485,0,1.233132875401337,-0.7798275264021071,4,1.414127889135896,1,1,-0.9274779407002801,3,1.0,0.0,0.0,0.0,1.0,0.0
2,-0.5867218187069376,0.42350010152798034,0,0.9822553278469047,1.49377116737348,3,1.0421268681152709,0,1,-0.9274779407002801,1,1.0,0.0,0.0,1.0,0.0,0.0
2,0.06904262819527573,0.9014911867740076,1,0.71403927643477,-0.5054577879279696,1,0.754435679408137,0,1,1.1630057723732288,2,1.0,0.0,0.0,0.0,0.0,0.0
3,1.1463699338203404,0.5031652824023182,1,1.028497880781798,0.8767888803386233,3,0.9998205841122723,0,1,0.4661778680153925,3,0.0,1.0,0.0,1.0,0.0,0.0
2,-1.008284677429789,-0.13415616459238477,0,0.5120614637190862,2.5468552992050433,5,0.42294011937548887,0,1,-0.9274779407002801,3,1.0,0.0,0.0,0.0,0.0,1.0
2,0.5842861221898719,0.10483937803062884,1,-1.5122419130221056,0.16371320899346103,2,0.4991195401084592,0,0,-0.2306500363424438,1,1.0,0.0,1.0,0.0,0.0,0.0
1,-1.4766878537885129,-1.3291338777074528,1,-0.7911705013398548,0.3740902492839033,3,-0.6226472950608853,0,1,1.8598336767310653,0,0.0,0.0,0.0,1.0,0.0,0.0
3,-0.3056799128917033,-1.249468696833115,0,-1.5122419130221056,-0.6158682288743026,3,-0.8964443000800287,0,1,-0.9274779407002801,0,0.0,1.0,0.0,1.0,0.0,0.0
3,1.6616134278149366,0.8218260058996697,0,0.7735003826947636,1.4864574895387221,2,1.3857157888208873,0,0,-0.9274779407002801,3,0.0,1.0,1.0,0.0,0.0,0.0
3,0.9121683456409786,0.8218260058996697,0,1.028497880781798,1.104181085003965,1,1.262740502974762,0,1,0.4661778680153925,1,0.0,1.0,0.0,0.0,0.0,0.0
1,1.474252157271447,2.016803719014738,1,1.577839114559146,-0.08861254145670593,2,0.3401283743845133,0,1,-0.2306500363424438,1,0.0,0.0,1.0,0.0,0.0,0.0
3,1.1463699338203404,1.299817091145697,0,-2.2333133247043566,0.2246330477920923,4,0.9998205841122723,0,1,0.4661778680153925,1,0.0,1.0,0.0,0.0,1.0,0.0
3,-0.8209234068862995,2.1761340807634135,1,0.35170064651858,0.12141197220512995,3,0.1491431143563454,0,0,-0.2306500363424438,3,0.0,1.0,0.0,1.0,0.0,0.0
3,0.3032442163746376,1.299817091145697,0,-0.07009908965760403,-1.0739651358228983,1,-0.41027383877119367,0,1,-0.9274779407002801,1,0.0,1.0,0.0,0.0,0.0,0.0
1,-1.008284677429789,0.8218260058996697,1,-1.0904421768459218,-0.22230656394643256,3,-0.23675209035227007,0,0,-0.2306500363424438,2,0.0,0.0,0.0,1.0,0.0,0.0
1,0.11588294583114811,-0.3731517072153984,1,-1.5122419130221056,-0.014673982362343756,1,0.9555458719422522,0,1,1.1630057723732288,3,0.0,0.0,0.0,0.0,0.0,0.0
3,0.44376516928225473,-0.9308079733357635,1,-2.2333133247043566,0.2246330477920923,5,-0.41027383877119367,0,0,1.1630057723732288,3,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.39936054816344807,2.016803719014738,0,-1.5122419130221056,-0.57798721906907,4,0.9091105806843239,1,1,-0.9274779407002801,2,0.0,0.0,0.0,0.0,1.0,0.0
2,0.16272326346702048,-0.8511427924614257,1,-0.20900994796316458,-0.9681605786685787,4,-0.8964443000800287,0,0,-0.2306500363424438,3,1.0,0.0,0.0,0.0,1.0,0.0
2,0.49060548691812716,0.42350010152798034,0,1.028497880781798,1.262419772003175,3,1.0421268681152709,0,1,-0.2306500363424438,2,1.0,0.0,0.0,1.0,0.0,0.0
2,1.5679327925431918,-0.13415616459238477,1,0.5120614637190862,-0.30985297025070074,2,0.8088353240841039,0,0,0.4661778680153925,1,1.0,0.0,1.0,0.0,0.0,0.0
3,-0.21199927761995854,1.6184778146430485,0,-0.369370765163671,0.07765178775218762,2,1.1947305287927195,0,1,-0.9274779407002801,2,0.0,1.0,1.0,0.0,0.0,0.0
3,-0.3056799128917033,-1.249468696833115,0,-0.07009908965760403,-0.5412043656210056,1,0.0370449146668734,0,1,-0.2306500363424438,2,0.0,1.0,0.0,0.0,0.0,0.0
2,0.06904262819527573,0.6624956441509939,0,0.16203405618300437,0.9233599637702976,2,0.9998205841122723,0,1,-0.9274779407002801,2,1.0,0.0,1.0,0.0,0.0,0.0
1,0.7716473927333615,0.9811563676483455,1,-0.369370765163671,1.3388326632267118,5,0.3401283743845133,0,0,-0.2306500363424438,1,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.02463800707646903,-0.13415616459238477,0,-0.369370765163671,-0.08861254145670593,1,0.9555458719422522,0,1,-0.9274779407002801,0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.63356213634281,-0.21382134546672266,0,-0.5590373554992468,0.05519244760933076,2,0.8088353240841039,0,1,-0.9274779407002801,3,0.0,1.0,1.0,0.0,0.0,0.0
2,0.06904262819527573,0.6624956441509939,0,0.16203405618300437,0.9233599637702976,2,0.9998205841122723,0,1,-0.9274779407002801,2,1.0,0.0,1.0,0.0,0.0,0.0
3,-0.16515895998408617,-0.3731517072153984,0,0.16203405618300437,-0.22230656394643256,2,0.0370449146668734,0,0,-0.9274779407002801,0,0.0,1.0,1.0,0.0,0.0,0.0
1,1.708453745450809,2.1761340807634135,1,1.836310025388114,-0.22230656394643256,2,1.6809009901015546,1,1,-0.2306500363424438,2,0.0,0.0,1.0,0.0,0.0,0.0
2,-1.6172088066961299,-1.7274597820791422,0,-1.5122419130221056,-1.1303708482261439,2,-1.942031714516403,0,1,-0.2306500363424438,0,1.0,0.0,1.0,0.0,0.0,0.0
2,1.708453745450809,1.4591474528943726,1,1.435110688117021,-1.7979406845672903,1,0.9555458719422522,1,0,0.4661778680153925,3,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.7272427716145548,-0.3731517072153984,0,-0.369370765163671,-0.1671274534671278,3,0.3401283743845133,0,1,1.1630057723732288,3,0.0,0.0,0.0,1.0,0.0,0.0
1,0.6779667574616166,0.10483937803062884,0,-0.20900994796316458,-0.8243555896025426,3,-0.41027383877119367,0,0,-0.9274779407002801,2,0.0,0.0,0.0,1.0,0.0,0.0
3,-0.21199927761995854,-0.3731517072153984,1,0.6509723220246469,-1.3163988688115271,4,-0.23675209035227007,0,0,0.4661778680153925,3,0.0,1.0,0.0,0.0,1.0,0.0
1,1.3805715219997023,-0.3731517072153984,0,0.052428971012513044,0.07765178775218762,2,0.6967371243946323,0,0,-0.9274779407002801,1,0.0,0.0,1.0,0.0,0.0,0.0
3,-1.5235281714243851,-0.4528168880897363,0,-0.07009908965760403,-0.5412043656210056,5,-0.6226472950608853,0,1,0.4661778680153925,3,0.0,1.0,0.0,0.0,0.0,1.0
1,0.3032442163746376,0.02517419715629097,1,0.16203405618300437,-0.30985297025070074,2,0.5696506672336368,0,0,3.9503173898045745,2,0.0,0.0,1.0,0.0,0.0,0.0
1,0.06904262819527573,0.10483937803062884,0,0.052428971012513044,-0.40389002800357626,3,0.24941837095656547,0,0,-0.9274779407002801,1,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.44620086579932045,-0.9308079733357635,0,0.16203405618300437,-1.3163988688115271,4,-1.2823395047886441,0,0,0.4661778680153925,3,0.0,0.0,0.0,0.0,1.0,0.0
2,1.099529616184468,-1.3291338777074528,1,-0.5590373554992468,-1.3163988688115271,3,-0.8964443000800287,0,0,1.1630057723732288,0,1.0,0.0,0.0,1.0,0.0,0.0
3,0.44376516928225473,-0.9308079733357635,1,-2.2333133247043566,0.2246330477920923,5,-0.41027383877119367,0,0,1.1630057723732288,3,0.0,1.0,0.0,0.0,0.0,1.0
2,-0.9614443597939166,-0.5324820689640741,0,-2.2333133247043566,-0.5412043656210056,1,0.4991195401084592,0,0,-0.9274779407002801,0,1.0,0.0,0.0,0.0,0.0,0.0
3,-0.8677637245221719,0.6624956441509939,0,-1.0904421768459218,1.7079912762328813,5,0.9091105806843239,0,0,-0.9274779407002801,3,0.0,1.0,0.0,0.0,0.0,1.0
3,-0.16515895998408617,0.6624956441509939,0,1.269637889377828,0.09972051080976514,4,0.9555458719422522,0,0,-0.9274779407002801,2,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.008284677429789,0.8218260058996697,1,-1.0904421768459218,-0.22230656394643256,3,-0.23675209035227007,0,0,-0.2306500363424438,2,0.0,0.0,0.0,1.0,0.0,0.0
3,-1.3361669008808956,-0.7714776115870878,0,-1.5122419130221056,0.3740902492839033,4,-0.6226472950608853,0,0,-0.2306500363424438,3,0.0,1.0,0.0,0.0,1.0,0.0
2,-0.7272427716145548,0.5031652824023182,1,0.9822553278469047,-0.1944170986110254,3,-0.8964443000800287,0,1,-0.2306500363424438,2,1.0,0.0,0.0,1.0,0.0,0.0
3,-0.9146040421580443,-1.8071249629534802,0,-2.2333133247043566,-1.1303708482261439,2,-1.942031714516403,0,1,-0.9274779407002801,0,0.0,1.0,1.0,0.0,0.0,0.0
3,1.6147731101790643,2.096468899889076,0,0.9822553278469047,3.8700590701888844,2,1.70181907784303,0,0,-0.9274779407002801,2,0.0,1.0,1.0,0.0,0.0,0.0
2,0.11588294583114811,0.02517419715629097,0,-1.5122419130221056,-0.6952015347160656,4,0.0370449146668734,0,1,-0.9274779407002801,0,1.0,0.0,0.0,0.0,1.0,0.0
1,-1.3361669008808956,-0.29348652634106054,0,-0.5590373554992468,0.35634283283056767,4,-0.41027383877119367,0,0,-0.9274779407002801,3,0.0,0.0,0.0,0.0,1.0,0.0
1,-1.0551249950656614,-1.7274597820791422,0,-1.5122419130221056,-1.3850058251398425,3,-1.942031714516403,0,0,1.8598336767310653,3,0.0,0.0,0.0,1.0,0.0,0.0
